,1998-07-01_predictions_0,1998-04-01_predictions_0,1999-07-01_predictions_0,1999-01-01_predictions_0,1998-10-01_predictions_0,2000-07-01_predictions_0,2001-01-01_predictions_0,2001-07-01_predictions_0,2001-04-01_predictions_0,2001-10-01_predictions_0,2000-04-01_predictions_0,1999-04-01_predictions_0,2000-01-01_predictions_0,1998-01-01_predictions_0,1999-10-01_predictions_0,2000-10-01_predictions_0,2003-07-01_predictions_0,2002-10-01_predictions_0,2002-07-01_predictions_0,2002-01-01_predictions_0,2005-10-01_predictions_0,2004-04-01_predictions_0,2002-04-01_predictions_0,2005-04-01_predictions_0,2003-10-01_predictions_0,2004-01-01_predictions_0,2004-10-01_predictions_0,2005-07-01_predictions_0,2003-01-01_predictions_0,2005-01-01_predictions_0,2003-04-01_predictions_0,2004-07-01_predictions_0,2006-04-01_predictions_0,2006-10-01_predictions_0,2007-07-01_predictions_0,2008-01-01_predictions_0,2007-10-01_predictions_0,2009-04-01_predictions_0,2009-01-01_predictions_0,2008-07-01_predictions_0,2007-04-01_predictions_0,2006-07-01_predictions_0,2009-07-01_predictions_0,2008-04-01_predictions_0,2007-01-01_predictions_0,2009-10-01_predictions_0,2008-10-01_predictions_0,2006-01-01_predictions_0,2010-07-01_predictions_0,2010-04-01_predictions_0,2010-01-01_predictions_0,2010-10-01_predictions_0,trade_balance_data_0,trade_balance_data_1,trade_balance_data_2,trade_balance_data_3,gdp_data_0,gdp_data_1,gdp_data_2,gdp_data_3,inflation_data_0,inflation_data_1,inflation_data_2,inflation_data_3,unemployment_data_0,unemployment_data_1,unemployment_data_2,unemployment_data_3
891,0.88948894,0.87989855,0.809851,0.84356374,0.87628126,0.7542679,0.7608639,0.72224563,0.8319823,0.7727113,0.7730868,0.85069185,0.85125387,0.8762678,0.805722,0.7349732,0.8882713,0.83114105,0.8253355,0.81098795,0.9086774,0.93745565,0.81300604,0.73748714,0.83751917,0.77982247,0.5776154,0.7136181,0.8002807,0.6759067,0.8747422,0.5549667,0.77520144,0.7826748,0.78607804,0.7450527,0.76242465,0.8205787,0.7300879,0.7459462,0.8061711,0.84592664,0.759464,0.69535094,0.81978,0.766361,0.73263526,0.76503205,0.8366371,0.76881766,0.79945344,0.76071346,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
892,0.59699273,0.5868073,0.5806131,0.6105618,0.6285677,0.5341016,0.5079407,0.49436706,0.36721155,0.59649533,0.57694864,0.577219,0.5739324,0.572132,0.5912832,0.5132045,0.5085942,0.52186924,0.5267556,0.5568156,0.43313816,0.5397166,0.5708508,0.6157757,0.56124735,0.49357033,0.54584134,0.5663975,0.4052768,0.59204924,0.45764717,0.5362204,0.39235315,0.49386236,0.40832314,0.47507697,0.51995575,0.43933827,0.52094775,0.6079297,0.43902746,0.46886858,0.45318523,0.5976436,0.4154633,0.4077633,0.530773,0.3929676,0.39384776,0.3697635,0.4258792,0.3468064,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
893,0.69266254,0.69967884,0.59139377,0.67368436,0.687128,0.61552644,0.6556058,0.5832866,0.60316885,0.65145695,0.62614816,0.66901416,0.60749406,0.73073286,0.6260376,0.6082835,0.7216406,0.71952075,0.76197875,0.6709843,0.643527,0.71086127,0.6774645,0.64768845,0.7640431,0.7260316,0.65567505,0.6311404,0.7566968,0.65318793,0.7121142,0.67151624,0.67311037,0.6652454,0.68558544,0.6799125,0.67243946,0.6203347,0.59210014,0.6498238,0.6758995,0.69707674,0.6033464,0.6419569,0.67519385,0.5469285,0.586696,0.664076,0.58505017,0.57472456,0.5949278,0.6288635,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
894,0.8896376,0.88609284,0.90433013,0.8849401,0.89634466,0.87097657,0.8364707,0.857742,0.8548832,0.8481161,0.88583297,0.89422554,0.8814734,0.8795681,0.8947811,0.8657473,0.93157846,0.88988465,0.82403153,0.84840727,0.94464964,0.9626315,0.8276811,0.950501,0.9287911,0.94925475,0.9627314,0.9544254,0.8989486,0.94613,0.9168129,0.9580406,0.9212121,0.88823,0.90319777,0.8818629,0.86913836,0.93137515,0.91585547,0.8941726,0.8911128,0.8999657,0.9267476,0.8871899,0.89720345,0.89807415,0.89976865,0.9296141,0.9205386,0.9175718,0.91380733,0.9353173,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
895,0.53228277,0.5529455,0.54924077,0.55021685,0.5987456,0.56372166,0.57346416,0.48941574,0.45175338,0.5782701,0.5349355,0.54814047,0.61641645,0.5869098,0.5967394,0.52159756,0.5097657,0.35183436,0.34316614,0.53322077,0.4703279,0.56776124,0.5661073,0.6406205,0.5730294,0.55184466,0.6231822,0.59502137,0.38025603,0.69158703,0.46316493,0.5532834,0.39235845,0.43744186,0.22923025,0.30498245,0.37134668,0.26343435,0.3392096,0.3769335,0.2939987,0.38477352,0.29265127,0.3884323,0.3108795,0.22429575,0.31294528,0.41149247,0.31186944,0.19502555,0.25425038,0.49195734,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
896,0.63523793,0.6858014,0.5964274,0.571649,0.5886263,0.52753186,0.6089288,0.75324553,0.6438127,0.62255114,0.5531343,0.5203851,0.5030975,0.7075746,0.51452875,0.49709237,0.6411411,0.6583642,0.69885314,0.6343561,0.6405034,0.7489665,0.652519,0.59070677,0.68819827,0.71390915,0.53673124,0.52947277,0.91112614,0.62335426,0.60684025,0.61654836,0.6120685,0.57465607,0.5421834,0.53748184,0.5387413,0.41365162,0.3696803,0.43859938,0.55968016,0.60599446,0.49693272,0.4477391,0.60516596,0.5887143,0.36530012,0.57491803,0.53139657,0.4870175,0.49333242,0.57575667,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
897,0.83389163,0.837732,0.8751996,0.8185645,0.81565887,0.852249,0.85250723,0.8950433,0.9322194,0.8117275,0.8887022,0.83172834,0.94924694,0.8151976,0.9418914,0.86583674,0.8702701,0.8365757,0.7870138,0.7726114,0.9565558,0.9539113,0.7202338,0.8909572,0.84996283,0.86567533,0.8881331,0.9058147,0.8904983,0.86770153,0.8366919,0.8874285,0.88706714,0.83126765,0.8584877,0.8402341,0.81935906,0.9479916,0.8971769,0.85616267,0.85936904,0.84036,0.9572812,0.8364373,0.85784465,0.9458743,0.87337035,0.87435234,0.94015056,0.9613353,0.94952434,0.9360702,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
898,0.14832209,0.12675843,0.20488466,0.027173951,0.023776304,0.03128763,0.022100905,0.04500125,0.05641455,0.016878074,0.008561864,0.02377144,0.008789879,0.1171507,0.007699107,0.029658858,0.18864726,0.34145367,0.023668135,0.038565595,0.0005222774,0.14896256,0.033631183,0.012441168,0.13213688,0.062455673,0.024262903,0.07528429,0.4436446,0.009482461,0.16142002,0.04577552,0.0098064365,0.008015152,0.004226076,0.013071017,0.018155878,0.0023390849,0.0034480938,0.016162233,0.006677238,0.0039576907,0.0010377008,0.017788319,0.0057112337,0.0017206137,0.009233588,0.0066080578,0.0017668599,0.0014916975,0.00074640656,0.0009608361,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
899,0.9346582,0.8842862,0.99164844,0.8877519,0.9072149,0.9324335,0.8460617,0.94570315,0.9486417,0.8516444,0.9602286,0.9521096,0.9607357,0.9053099,0.9150735,0.94986516,0.9984182,0.9291815,0.96017057,0.93378294,0.99937636,0.99591595,0.8756871,0.86260027,0.9935551,0.9834589,0.96059364,0.9189867,0.9873477,0.97642946,0.99812263,0.8243492,0.981649,0.9457172,0.99064445,0.9672172,0.9307669,0.9795075,0.9582864,0.9570981,0.98495203,0.9911486,0.9618722,0.9201749,0.9876973,0.9854711,0.9671622,0.9814964,0.972088,0.98587,0.98200905,0.9689103,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
900,0.6366666,0.5713358,0.8152749,0.4257929,0.43567863,0.52077526,0.47027734,0.95809585,0.96495783,0.5980019,0.57883465,0.49544308,0.8033603,0.61239654,0.62837666,0.74382323,0.9799355,0.9817187,0.85338306,0.54606915,0.9997675,0.99909866,0.53645855,0.8231735,0.45730573,0.7927432,0.9478441,0.9326571,0.75843394,0.9238088,0.81915987,0.91638905,0.58897305,0.732851,0.8011201,0.7756903,0.8106197,0.9407291,0.8500926,0.9287713,0.7992317,0.515825,0.92346,0.9049802,0.7080389,0.9845761,0.9678995,0.7584465,0.9424305,0.9641333,0.91734517,0.96458477,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
901,0.797871,0.77018225,0.8535429,0.66087407,0.7563918,0.8137053,0.4383424,0.7098164,0.821639,0.3024569,0.97896636,0.710517,0.995469,0.6502208,0.9626614,0.8658133,0.10535556,0.41117626,0.108184494,0.22047758,0.9966344,0.99025226,0.1885278,0.14139159,0.13213688,0.2113021,0.08545491,0.22297338,0.63407433,0.16276397,0.29729158,0.09020766,0.60509974,0.7459466,0.67602414,0.5011329,0.715867,0.6934639,0.3627106,0.42908102,0.7228312,0.77204686,0.57379603,0.44585133,0.8450997,0.8139985,0.3287181,0.63514185,0.13114235,0.95721716,0.9846193,0.0636554,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
902,0.8532623,0.8449998,0.89627576,0.84810627,0.8436012,0.84904796,0.8459664,0.8367083,0.7719531,0.831498,0.8693804,0.8720413,0.8787325,0.8465077,0.8900957,0.86008143,0.973738,0.9221711,0.82312363,0.86453336,0.98300546,0.9934503,0.8481379,0.99201876,0.9826972,0.99156064,0.99611807,0.9947903,0.90881914,0.99484324,0.9457663,0.9910451,0.97517323,0.9093902,0.9697889,0.9596657,0.9435698,0.9919972,0.99169195,0.95047414,0.94549036,0.90526164,0.98941886,0.95495504,0.9394104,0.99237764,0.97540456,0.9887944,0.98970336,0.99380326,0.9927402,0.9938339,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
903,0.84367293,0.84209514,0.93984383,0.7879646,0.8077534,0.95579803,0.94005996,0.9615777,0.973305,0.9282177,0.9002051,0.8901754,0.9312091,0.9074345,0.9293013,0.9629308,0.99917656,0.97594565,0.9276618,0.9622126,0.9934454,0.99945146,0.953326,0.9974584,0.9984043,0.9991315,0.99956626,0.9973412,0.98436815,0.9996644,0.991487,0.9967114,0.98090255,0.9426899,0.9382358,0.9330433,0.91828954,0.98608893,0.978205,0.9353033,0.9317324,0.9646122,0.9854871,0.939541,0.934604,0.99582666,0.95910734,0.9893616,0.9925823,0.9917299,0.99147624,0.9961546,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
904,0.84359497,0.87993604,0.9397378,0.92506105,0.92969817,0.94297653,0.9562974,0.9831029,0.97494704,0.98225176,0.9236647,0.87128603,0.9447485,0.8913248,0.9359133,0.9380985,0.81472766,0.7329769,0.8815461,0.9678602,0.9343833,0.9696097,0.96010476,0.9520928,0.71094924,0.9085842,0.7135854,0.97360456,0.94244176,0.917304,0.93859935,0.9480565,0.9024866,0.92741853,0.792275,0.779279,0.88792634,0.87774444,0.5570507,0.82097703,0.7578008,0.95451564,0.9314129,0.84353036,0.80330414,0.8983273,0.5011686,0.864264,0.9795814,0.90338546,0.8829426,0.98853046,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
905,0.8905695,0.8940652,0.8343443,0.90721136,0.9119092,0.8371084,0.8516979,0.91876215,0.9033676,0.78171986,0.9027888,0.90225583,0.8699686,0.78482777,0.865614,0.89580345,0.16433585,0.8599825,0.5637183,0.54400843,0.5612617,0.08306429,0.43230453,0.2038305,0.17962863,0.23041241,0.024262903,0.15214469,0.91027784,0.02467432,0.6687276,0.04577552,0.48844022,0.7199212,0.906167,0.8822395,0.8886144,0.87615263,0.8120791,0.92631614,0.8774794,0.8110225,0.9036915,0.8890903,0.79922706,0.7091818,0.7952428,0.26627362,0.36906856,0.9060264,0.51653075,0.45732385,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
906,0.65561044,0.6772175,0.32876313,0.4884996,0.4783439,0.4099967,0.48816064,0.72068894,0.65994114,0.49374294,0.44303638,0.5258883,0.5862443,0.7544179,0.5388568,0.52881044,0.9632337,0.9337454,0.87882733,0.735742,0.8969863,0.9940546,0.7408477,0.8903325,0.9864455,0.9871154,0.9904817,0.8517146,0.9194271,0.9642544,0.7569455,0.98632854,0.6873364,0.638109,0.67434126,0.6895726,0.6081107,0.7619368,0.5736304,0.74218184,0.6809911,0.75947726,0.74683994,0.7097445,0.61457694,0.8949682,0.6796671,0.7192215,0.58631146,0.9157419,0.71839255,0.52270925,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
907,0.5938721,0.61825794,0.5839309,0.5707627,0.5782974,0.59686,0.6159781,0.63478553,0.66270447,0.59470683,0.62761706,0.579006,0.59763455,0.6706486,0.57187533,0.58482534,0.6265142,0.57923,0.5892804,0.59792805,0.81436247,0.86184675,0.5470182,0.7580926,0.6840559,0.801742,0.88333064,0.7785473,0.71788293,0.84810895,0.6031141,0.88062847,0.77995074,0.72802734,0.7320998,0.69462836,0.7050186,0.6457918,0.5446397,0.68295103,0.7362339,0.76133233,0.57532525,0.6717598,0.754125,0.6435605,0.6333772,0.7865003,0.5139159,0.54520804,0.6154988,0.5634385,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
908,0.7687693,0.7711902,0.80715394,0.77883637,0.7848162,0.7655475,0.72118604,0.7376167,0.734983,0.720588,0.7822789,0.7782677,0.77827406,0.77780765,0.7955941,0.7310426,0.6878758,0.6753482,0.6984902,0.6902714,0.77985466,0.76822513,0.6693408,0.78821737,0.6822901,0.7063914,0.7721943,0.7942188,0.75225306,0.7585184,0.72692287,0.7644921,0.7755064,0.7618605,0.7885599,0.7753073,0.7754923,0.8139521,0.80122036,0.80106914,0.775365,0.75920147,0.7865401,0.79165417,0.7826881,0.71629894,0.7958539,0.7667892,0.7446005,0.73283255,0.74663806,0.7686834,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
909,0.47710395,0.47392768,0.52278566,0.53636193,0.5041461,0.560188,0.5566489,0.43912688,0.41068456,0.5181753,0.5690444,0.52932227,0.5077643,0.48162478,0.5478098,0.53912026,0.4074932,0.4989591,0.42907014,0.4875898,0.43185475,0.4051555,0.49161997,0.30697787,0.46302015,0.43001223,0.3495209,0.29309607,0.5255347,0.29610056,0.4918909,0.45877686,0.49864835,0.6094815,0.6635452,0.64716375,0.6405159,0.4643378,0.48421046,0.60665613,0.62308407,0.54154265,0.42839643,0.6238393,0.6273423,0.37245923,0.58872443,0.49676773,0.40620288,0.36971578,0.37204584,0.4347142,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
910,0.54907936,0.5389632,0.7753717,0.71435684,0.63501805,0.80315286,0.7540565,0.69597423,0.7860621,0.6755836,0.7959663,0.7524618,0.7952417,0.6305456,0.78756654,0.7866182,0.9059036,0.7399955,0.7625691,0.72536856,0.84315103,0.8817881,0.71626043,0.85200214,0.89089096,0.85477245,0.8475063,0.8762975,0.72618175,0.89136106,0.86079365,0.80439234,0.84763604,0.7528094,0.8508048,0.82556295,0.817018,0.9084898,0.89759177,0.83900964,0.7940778,0.85180706,0.9030496,0.8232243,0.7797524,0.86860245,0.8642829,0.86279845,0.84163636,0.7869123,0.83046776,0.8124922,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
911,0.87692535,0.86626947,0.8398818,0.8117802,0.82124645,0.84663707,0.8465679,0.92799765,0.9289394,0.9058159,0.8136149,0.84445107,0.85003865,0.8475557,0.8130458,0.87440485,0.9249908,0.9334532,0.9070906,0.9217647,0.8880009,0.84720165,0.9031527,0.8559109,0.91834706,0.88586396,0.88455385,0.88369954,0.83376706,0.8549076,0.9375796,0.8496008,0.89891475,0.8962882,0.95493084,0.9391478,0.93223244,0.98081046,0.94155675,0.95280945,0.9257991,0.927283,0.97253436,0.94393224,0.90945476,0.97851664,0.92624354,0.8932626,0.95247185,0.97555226,0.97302544,0.94214135,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.4185122089721749,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.9588507900210429,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.411764705882353,0.411764705882353,0.411764705882353,0.411764705882353
912,0.82762635,0.82998633,0.8833061,0.8265399,0.8401474,0.84551054,0.82981074,0.8433374,0.835193,0.76651925,0.8530595,0.8421687,0.8888692,0.846909,0.86512655,0.8351644,0.60436857,0.6237841,0.62787384,0.71391803,0.903242,0.74723667,0.6669069,0.8753221,0.6051377,0.7038094,0.8594757,0.9462159,0.60254383,0.8972234,0.6246971,0.85041624,0.8880699,0.87445635,0.82596755,0.8297782,0.8836523,0.90571976,0.83665043,0.8861339,0.8299055,0.89458734,0.9096259,0.87783843,0.81105983,0.9453495,0.8751735,0.88766176,0.9178157,0.9433058,0.9425003,0.8853821,0.0,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.9777204740531709,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.4033613445378151,0.4033613445378151,0.4033613445378151,0.4033613445378151
913,0.820929,0.8277543,0.6617992,0.72909206,0.79125726,0.62488586,0.70606685,0.6649806,0.71935225,0.6686678,0.62757134,0.68961614,0.65312135,0.8492605,0.6364157,0.62581795,0.552915,0.60513264,0.66043645,0.6768937,0.68769175,0.69858927,0.6976789,0.598525,0.4943438,0.51314056,0.42651275,0.6192822,0.7473372,0.5447193,0.5471918,0.52241886,0.60815877,0.71167576,0.5434896,0.58086306,0.661299,0.45786428,0.38388267,0.5930153,0.6398345,0.71015733,0.40112296,0.58368665,0.64453036,0.37779614,0.48383546,0.55365664,0.64119625,0.47513905,0.44997704,0.5611972,0.0,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.9777204740531709,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.4033613445378151,0.4033613445378151,0.4033613445378151,0.4033613445378151
914,0.7948729,0.79625404,0.69687724,0.7453707,0.7699134,0.6842957,0.6667418,0.67362565,0.61387753,0.68141806,0.7380098,0.7118766,0.6622939,0.79255366,0.7001795,0.64222026,0.65911925,0.6657573,0.6962882,0.65641797,0.7556414,0.7627789,0.6313735,0.7482167,0.6175687,0.67231244,0.69496965,0.7565065,0.8172844,0.73481154,0.6167837,0.7117107,0.7234303,0.68600005,0.6456287,0.6259024,0.6348177,0.5754162,0.6221966,0.64195263,0.6855225,0.72439265,0.6127827,0.6283086,0.7244678,0.64591676,0.65278697,0.70655036,0.59583,0.64436185,0.60170525,0.64550793,0.0,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.9777204740531709,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.4033613445378151,0.4033613445378151,0.4033613445378151,0.4033613445378151
915,0.88125277,0.8693001,0.90653855,0.86479044,0.8833452,0.87370765,0.8411772,0.8488577,0.8586061,0.8730028,0.89308274,0.88965636,0.88520706,0.81200314,0.8996986,0.88276124,0.9671445,0.9252447,0.8402913,0.8761293,0.9539366,0.9723928,0.8588324,0.9520106,0.9628031,0.9694391,0.9661254,0.94053626,0.9372316,0.94823754,0.9480855,0.95443386,0.90362465,0.8740841,0.89976585,0.86659855,0.83992046,0.9398242,0.9323966,0.8835915,0.88726914,0.86889523,0.9419998,0.868766,0.89802337,0.9078154,0.9020115,0.929432,0.9158491,0.91189325,0.9186273,0.93118894,0.0,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.9777204740531709,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.4033613445378151,0.4033613445378151,0.4033613445378151,0.4033613445378151
916,0.72576034,0.72335297,0.76975965,0.7566316,0.7789083,0.8137356,0.7687645,0.7640356,0.6917336,0.79991126,0.7918672,0.77272046,0.7714132,0.72123265,0.8226253,0.79177177,0.84237885,0.7427561,0.70528394,0.7813861,0.9087389,0.92072487,0.78712887,0.93348664,0.888159,0.898668,0.94641423,0.9327774,0.74136925,0.9369765,0.81633615,0.9244859,0.8536445,0.7743225,0.7070309,0.7101939,0.7252069,0.7947051,0.8122123,0.7173733,0.6931892,0.75150126,0.8324958,0.7549665,0.72215426,0.7670314,0.69920486,0.8847381,0.73161775,0.7455705,0.740239,0.79616064,0.0,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.9777204740531709,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.4033613445378151,0.4033613445378151,0.4033613445378151,0.4033613445378151
917,0.5992983,0.65637666,0.54959613,0.60283124,0.5995952,0.65521383,0.72644037,0.74122226,0.6741884,0.7015658,0.60838974,0.5796301,0.6101884,0.6810014,0.62126285,0.62883925,0.5463672,0.6243861,0.66117287,0.65946776,0.74244446,0.6985845,0.6703789,0.66483325,0.6582158,0.7646206,0.74337786,0.6619274,0.63573515,0.6269916,0.6257994,0.8128134,0.72837985,0.6597196,0.6121431,0.6045688,0.6083436,0.6321956,0.5693907,0.48378998,0.6102942,0.57259655,0.6678085,0.5375961,0.6674614,0.6291837,0.49281332,0.73982185,0.5834864,0.6698131,0.64957935,0.71359575,0.0,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.9777204740531709,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.4033613445378151,0.4033613445378151,0.4033613445378151,0.4033613445378151
918,0.84484124,0.8590574,0.8744309,0.8514113,0.8362426,0.8617788,0.8312019,0.81692433,0.86923057,0.7746277,0.8701131,0.8552062,0.87892365,0.8572167,0.8832699,0.83784014,0.91174316,0.8346785,0.84680414,0.7763213,0.9414651,0.95307374,0.7667175,0.9300313,0.91883266,0.93505967,0.92261183,0.9171139,0.8669378,0.9124885,0.86148095,0.91212404,0.886284,0.81805634,0.8767084,0.85905915,0.8247289,0.9474659,0.9389999,0.8365872,0.8598628,0.8122753,0.9526358,0.8401708,0.87161,0.9384654,0.9108148,0.8949962,0.9218588,0.9329192,0.94249535,0.94837046,0.0,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.9777204740531709,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.4033613445378151,0.4033613445378151,0.4033613445378151,0.4033613445378151
919,0.7429797,0.75723726,0.6608507,0.68460685,0.6946667,0.66351163,0.707064,0.63634324,0.6511592,0.7292144,0.62029886,0.64967173,0.63091016,0.75836265,0.6464078,0.6771226,0.7380907,0.7909791,0.7557812,0.7274897,0.5984128,0.78787273,0.75885487,0.6339007,0.7553126,0.77050793,0.6995758,0.5903415,0.7084342,0.55819464,0.7009117,0.76642644,0.5199058,0.61793905,0.5717351,0.63598084,0.59812987,0.681795,0.66240495,0.6281712,0.5855177,0.46957344,0.7015393,0.66862994,0.58387876,0.69436777,0.65031344,0.5127682,0.76934755,0.71903414,0.6791154,0.79274154,0.0,0.44943472200712403,0.33942491353053533,0.41722161994734397,0.9777204740531709,0.9724597488637239,0.9678538268481465,0.9658103544046156,0.2222222222222222,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.4033613445378151,0.4033613445378151,0.4033613445378151,0.4033613445378151
